<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DBC,D,19951228,000000,15.9264,15.9264,15.9264,15.9264,45509.375001456305,0
DBC,D,19951229,000000,16.3728,16.3728,16.3728,16.3728,127520.833337414,0
DBC,D,19960102,000000,17.0294,17.0294,17.0294,17.0294,83325.0000026664,0
DBC,D,19960103,000000,17.4682,17.4682,17.4682,17.4682,68344.79166885371,0
DBC,D,19960104,000000,17.4682,17.4682,17.4682,17.4682,202978.1250064953,0
DBC,D,19960105,000000,17.5152,17.5152,17.5152,17.5152,100690.62500322211,0
DBC,D,19960108,000000,17.5152,17.5152,17.5152,17.5152,43907.2916680717,0
DBC,D,19960109,000000,18.0413,18.0413,18.0413,18.0413,134354.16667096602,0
DBC,D,19960110,000000,17.6016,17.6016,17.6016,17.6016,115836.45833704011,0
DBC,D,19960111,000000,17.8195,17.8195,17.8195,17.8195,55580.20833511191,0
DBC,D,19960112,000000,18.1738,18.1738,18.1738,18.1738,153982.2916715941,0
DBC,D,19960115,000000,18.1738,18.1738,18.1738,18.1738,68006.25000217621,0
DBC,D,19960116,000000,18.0413,18.0413,18.0413,18.0413,57201.041668497106,0
DBC,D,19960117,000000,18.4819,18.4819,18.4819,18.4819,163133.3333385536,0
DBC,D,19960118,000000,18.4819,18.4819,18.4819,18.4819,40550.0000012976,0
DBC,D,19960119,000000,18.3946,18.3946,18.3946,18.3946,70758.3333355976,0
DBC,D,19960122,000000,18.1315,18.1315,18.1315,18.1315,96250.00000308,0
DBC,D,19960123,000000,18.1315,18.1315,18.1315,18.1315,167622.9166720306,0
DBC,D,19960124,000000,19.9354,19.9354,19.9354,19.9354,203820.83333985563,0
DBC,D,19960125,000000,20.4163,20.4163,20.4163,20.4163,107350.00000343521,0
DBC,D,19960126,000000,22.4429,22.4429,22.4429,22.4429,122605.20833725671,0
DBC,D,19960129,000000,24.6413,24.6413,24.6413,24.6413,346641.6666777592,0
DBC,D,19960130,000000,25.081,25.081,25.081,25.081,134654.1666709756,0
DBC,D,19960131,000000,25.081,25.081,25.081,25.081,112010.41667025101,0
DBC,D,19960201,000000,24.863,24.863,24.863,24.863,92306.2500029538,0
DBC,D,19960202,000000,24.6413,24.6413,24.6413,24.6413,97939.5833364674,0
DBC,D,19960205,000000,24.2016,24.2016,24.2016,24.2016,65281.25000208901,0
DBC,D,19960206,000000,24.863,24.863,24.863,24.863,28477.083334244602,0
DBC,D,19960207,000000,25.081,25.081,25.081,25.081,67273.95833548611,0
DBC,D,19960208,000000,25.081,25.081,25.081,25.081,135270.833337662,0
DBC,D,19960209,000000,25.081,25.081,25.081,25.081,53762.50000172041,0
DBC,D,19960212,000000,25.9651,25.9651,25.9651,25.9651,159517.70833843792,0
DBC,D,19960213,000000,25.9651,25.9651,25.9651,25.9651,124793.75000399341,0
DBC,D,19960214,000000,25.9651,25.9651,25.9651,25.9651,54810.41666842061,0
DBC,D,19960215,000000,25.9651,25.9651,25.9651,25.9651,41808.3333346712,0
DBC,D,19960216,000000,25.9651,25.9651,25.9651,25.9651,118225.0000037832,0
DBC,D,19960219,000000,25.9651,25.9651,25.9651,25.9651,46296.8750014815,0
DBC,D,19960220,000000,24.2016,24.2016,24.2016,24.2016,48217.708334876304,0
DBC,D,19960221,000000,23.761,23.761,23.761,23.761,49555.2083349191,0
