<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CIE,D,20060330,000000,26.1729,27.3419,26.1729,26.8177,78590.03591727301,0
CIE,D,20060331,000000,27.3419,28.3371,26.9326,28.0418,157342.7112023574,0
CIE,D,20060403,000000,28.2213,30.0911,28.2213,29.3865,114307.5057438288,0
CIE,D,20060404,000000,29.7359,29.7958,29.2117,29.3865,57344.36206731121,0
CIE,D,20060405,000000,29.3865,29.6809,29.2117,29.5062,84320.74281365941,0
CIE,D,20060406,000000,29.7958,29.7958,29.3314,29.5612,101432.06177868301,0
CIE,D,20060407,000000,29.3865,29.621,29.2716,29.621,80786.185342497,0
CIE,D,20060410,000000,29.5062,30.7302,29.5062,30.4406,63552.627871729805,0
CIE,D,20060411,000000,30.6752,31.5497,30.5545,30.5545,74780.95976795761,0
CIE,D,20060412,000000,30.5545,30.9648,30.2649,30.6752,53542.5373547772,0
CIE,D,20060413,000000,31.2003,31.2003,30.6752,30.9049,31254.728447374204,0
CIE,D,20060418,000000,31.0256,33.0093,31.0256,32.1357,102371.6408016444,0
CIE,D,20060419,000000,32.5991,34.354,32.5991,34.0644,154976.67097254063,0
CIE,D,20060420,000000,34.2932,34.354,33.7681,34.0644,54674.797412215805,0
CIE,D,20060421,000000,34.0644,34.2932,33.4804,34.2932,68339.61206699401,0
CIE,D,20060424,000000,33.8289,34.5886,33.8289,34.0644,140325.66091549202,0
CIE,D,20060425,000000,33.8289,33.8907,33.3047,33.5933,90727.9051697964,0
CIE,D,20060426,000000,33.5335,34.1783,33.1831,33.3047,194156.1839024448,0
CIE,D,20060427,000000,33.0093,33.0093,30.9049,30.9049,88952.33907789362,0
CIE,D,20060428,000000,30.3807,31.0256,30.3807,30.4956,82043.7916642998,0
CIE,D,20060502,000000,30.4956,30.9648,30.3807,30.9648,271343.58476228704,0
CIE,D,20060504,000000,30.9648,30.9648,30.1452,30.6752,70385.553158889,0
CIE,D,20060505,000000,30.6752,30.79,30.205,30.205,95041.47413518922,0
CIE,D,20060508,000000,29.7958,29.9164,28.6866,28.8005,96241.06896274081,0
CIE,D,20060509,000000,28.8005,29.7359,28.5717,29.2117,113253.97557144541,0
CIE,D,20060510,000000,29.4453,29.7958,29.2117,29.7958,22954.941091291803,0
CIE,D,20060511,000000,29.7958,29.7958,29.621,29.7958,39738.9094816122,0
CIE,D,20060512,000000,29.7958,30.2649,29.6809,29.9714,48470.675285958,0
CIE,D,20060515,000000,29.9714,29.9714,28.7474,29.8556,18883.777298305802,0
CIE,D,20060516,000000,29.7958,30.5545,29.3314,30.0303,15195.903735193802,0
CIE,D,20060517,000000,30.0303,30.0303,28.7474,28.9221,43268.287355073604,0
CIE,D,20060518,000000,28.6258,28.981,27.9278,27.9278,30180.479884186803,0
CIE,D,20060519,000000,27.9278,28.5717,27.5176,27.813,11568.113505413401,0
CIE,D,20060522,000000,27.9867,27.9867,26.5223,27.4616,30164.9410910838,0
CIE,D,20060523,000000,25.4122,27.9278,24.4237,27.7522,82236.47269877701,0
CIE,D,20060524,000000,27.9867,27.9867,26.5822,27.4616,6578.0890802700005,0
