<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BMC,D,20090313,000000,108.022,108.022,99.3799,99.3799,97.7582417568,0
BMC,D,20090316,000000,102.621,102.621,92.4665,102.404,104.88644688490001,0
BMC,D,20090317,000000,100.46,108.022,100.46,108.022,33.6043956039,0
BMC,D,20090318,000000,106.401,113.423,106.401,109.75,94.7032967019,0
BMC,D,20090319,000000,97.2194,135.027,97.2194,135.027,314.65934065470003,0
BMC,D,20090320,000000,129.626,135.027,126.277,135.027,61.098901098,0
BMC,D,20090323,000000,135.027,145.829,122.064,145.829,543.7802197722,0
BMC,D,20090324,000000,155.551,155.551,140.428,140.428,112.014652013,0
BMC,D,20090325,000000,129.626,131.786,124.441,131.786,91.648351647,0
BMC,D,20090326,000000,132.326,142.372,132.326,142.372,31.5677655673,0
BMC,D,20090327,000000,142.048,142.048,139.456,139.456,61.098901098,0
BMC,D,20090330,000000,139.348,143.669,138.16,138.16,14.2564102562,0
BMC,D,20090331,000000,126.385,141.832,126.385,141.832,18.329670329400003,0
BMC,D,20090401,000000,147.341,147.341,145.721,145.721,12.2197802196,0
BMC,D,20090402,000000,128.546,133.407,114.503,128.546,414.4542124481,0
BMC,D,20090403,000000,130.166,141.292,128.546,129.626,376.776556771,0
BMC,D,20090406,000000,135.135,136.539,133.407,136.539,152.747252745,0
BMC,D,20090407,000000,142.588,142.588,137.079,137.079,15.2747252745,0
BMC,D,20090408,000000,137.728,137.728,129.626,130.706,61.098901098,0
BMC,D,20090409,000000,129.734,129.734,119.904,125.845,805.4871794753001,0
BMC,D,20090414,000000,131.786,131.786,123.793,126.385,248.4688644652,0
BMC,D,20090415,000000,129.518,129.518,123.145,126.385,422.6007325945,0
BMC,D,20090416,000000,125.305,138.268,119.04,138.268,415.47252746640004,0
BMC,D,20090417,000000,139.348,140.32,134.055,134.487,98.7765567751,0
BMC,D,20090420,000000,139.888,139.888,121.2,139.24,78.4102564091,0
BMC,D,20090421,000000,132.759,139.348,119.58,129.626,662.9230769133001,0
BMC,D,20090422,000000,139.348,150.798,129.626,150.798,467.4065933997,0
BMC,D,20090423,000000,150.15,150.15,136.647,139.672,140.52747252540001,0
BMC,D,20090424,000000,142.264,142.264,135.027,142.048,91.648351647,0
BMC,D,20090427,000000,137.079,137.079,134.163,136.323,178.20512820250002,0
BMC,D,20090428,000000,125.305,135.027,125.305,135.027,19.3479853477,0
BMC,D,20090429,000000,133.947,136.107,129.626,136.107,481.6630036559,0
BMC,D,20090430,000000,129.626,134.379,128.006,128.222,283.09157508740003,0
BMC,D,20090504,000000,129.41,133.407,127.033,133.407,463.3333333265,0
BMC,D,20090505,000000,129.626,139.888,129.626,133.191,507.1208791134,0
BMC,D,20090506,000000,140.212,140.212,131.678,131.678,93.6849816836,0
BMC,D,20090507,000000,127.573,135.027,127.573,135.027,173.11355311100002,0
BMC,D,20090508,000000,138.16,138.16,131.678,131.678,64.1538461529,0
BMC,D,20090511,000000,132.326,132.326,131.786,131.786,59.062271061400004,0
BMC,D,20090512,000000,138.16,138.16,131.786,131.786,45.8241758235,0
BMC,D,20090513,000000,133.947,137.079,129.626,130.706,99.7948717934,0
BMC,D,20090514,000000,124.765,130.706,124.765,130.706,21.3846153843,0
BMC,D,20090515,000000,131.786,131.786,131.57,131.57,37.6776556771,0
BMC,D,20090518,000000,135.027,135.027,130.166,130.166,62.1172161163,0
BMC,D,20090519,000000,131.786,131.786,131.786,131.786,0,0
BMC,D,20090520,000000,124.765,126.061,124.765,126.061,2.0366300366,0
BMC,D,20090521,000000,132.326,132.326,118.824,118.824,269.8534798495,0
BMC,D,20090522,000000,119.04,120.228,118.824,118.824,141.54578754370002,0
BMC,D,20090525,000000,122.064,122.064,119.148,119.148,5.0915750915,0
BMC,D,20090526,000000,118.824,118.824,113.963,114.179,75.3553113542,0
BMC,D,20090527,000000,118.824,118.824,113.639,113.639,57.0256410248,0
BMC,D,20090528,000000,118.824,118.824,113.639,116.123,210.79120878810002,0
BMC,D,20090529,000000,116.015,116.015,113.423,114.503,171.0769230744,0
BMC,D,20090601,000000,108.238,118.824,108.238,118.824,274.945054941,0
BMC,D,20090602,000000,113.423,114.719,107.914,111.154,1754.5567765309002,0
BMC,D,20090603,000000,111.154,111.154,108.022,108.022,426.6739926677,0
BMC,D,20090604,000000,109.534,111.37,108.022,110.182,302.4395604351,0
BMC,D,20090605,000000,110.074,110.074,102.296,108.022,265.7802197763,0
BMC,D,20090608,000000,102.729,107.806,102.621,102.621,28.5128205124,0
BMC,D,20090609,000000,99.4879,106.617,97.2194,106.617,94.7032967019,0
BMC,D,20090610,000000,105.861,105.861,102.621,105.861,69.2454212444,0
BMC,D,20090612,000000,105.861,105.861,105.861,105.861,0,0
BMC,D,20090615,000000,105.861,106.293,101,106.185,49.8974358967,0
BMC,D,20090616,000000,106.185,106.293,101.324,106.077,8.1465201464,0
BMC,D,20090617,000000,106.077,106.077,101.216,101.216,93.6849816836,0
BMC,D,20090618,000000,103.161,103.161,100.46,101.216,29.531135530700002,0
BMC,D,20090619,000000,105.537,105.537,101,105.537,11.2014652013,0
BMC,D,20090622,000000,105.537,106.185,101.54,106.185,107.9413919398,0
BMC,D,20090623,000000,102.404,104.673,97.2194,104.673,98.7765567751,0
BMC,D,20090624,000000,101.54,101.54,101.54,101.54,9.164835164700001,0
BMC,D,20090625,000000,105.645,105.645,103.701,103.701,5.0915750915,0
BMC,D,20090626,000000,103.701,103.701,103.701,103.701,0,0
BMC,D,20090629,000000,99.3799,101.864,99.3799,101.864,11.2014652013,0
BMC,D,20090630,000000,99.7039,101.756,99.7039,101.756,4.0732600732,0
BMC,D,20090701,000000,99.92,99.92,97.6515,97.6515,13.238095237900001,0
BMC,D,20090702,000000,102.404,102.404,97.7595,97.7595,82.4835164823,0
BMC,D,20090703,000000,96.2472,98.2996,96.2472,98.2996,77.3919413908,0
BMC,D,20090706,000000,98.2996,99.8119,97.8676,99.8119,23.4212454209,0
BMC,D,20090707,000000,99.8119,99.8119,97.2194,97.2194,927.6849816713001,0
BMC,D,20090708,000000,96.6793,96.6793,96.6793,96.6793,0,0
BMC,D,20090709,000000,96.6793,98.6237,96.6793,97.2194,30.549450549,0
BMC,D,20090710,000000,97.2194,97.2194,96.6793,96.6793,39.7142857137,0
BMC,D,20090713,000000,99.1638,99.1638,93.9788,93.9788,81.465201464,0
BMC,D,20090714,000000,99.1638,99.1638,84.905,87.4975,1715.8608058355,0
BMC,D,20090715,000000,87.4975,92.8986,87.4975,91.8183,961.2893772752001,0
BMC,D,20090716,000000,91.2782,91.8183,84.1488,86.4173,1266.7838827652001,0
BMC,D,20090717,000000,91.2782,91.7103,84.7969,86.4173,904.2637362504,0
BMC,D,20090720,000000,86.4173,86.7413,81.7723,83.7167,811.5970695851,0
BMC,D,20090721,000000,83.7167,91.6023,81.0162,91.6023,3979.5750915164003,0
BMC,D,20090722,000000,93.3306,93.3306,87.4975,89.4419,730.1318681211001,0
BMC,D,20090723,000000,87.1734,89.0098,85.4451,85.4451,937.8681318543,0
BMC,D,20090724,000000,89.7659,89.7659,85.5531,86.3092,435.8388278324,0
BMC,D,20090727,000000,86.9574,86.9574,84.5809,86.8494,110.9963369947,0
BMC,D,20090728,000000,86.9574,89.6579,86.6333,88.4697,639.5018314924,0
BMC,D,20090729,000000,87.0654,88.3617,86.9574,88.3617,376.776556771,0
BMC,D,20090730,000000,88.3617,94.0868,88.3617,94.0868,1407.3113552906,0
BMC,D,20090731,000000,93.6547,93.6547,91.0622,91.0622,627.2820512728,0
BMC,D,20090803,000000,92.3585,95.059,88.3617,93.4387,604.8791208702,0
BMC,D,20090804,000000,93.3306,93.3306,90.306,93.2226,506.10256409510004,0
BMC,D,20090805,000000,91.4943,92.8986,90.4141,92.7905,203.66300366000002,0
BMC,D,20090806,000000,90.4141,92.3585,90.4141,91.8183,325.860805856,0
BMC,D,20090807,000000,90.4141,100.892,90.198,99.5959,1193.4652014476,0
BMC,D,20090810,000000,99.5959,99.5959,94.5189,99.5959,606.9157509068,0
BMC,D,20090811,000000,94.951,99.92,94.951,99.92,260.6886446848,0
BMC,D,20090812,000000,99.2718,99.2718,92.8986,97.1114,513.2307692232,0
BMC,D,20090813,000000,99.8119,99.8119,97.2194,98.4077,123.2161172143,0
BMC,D,20090814,000000,97.2194,97.2194,93.9788,95.5991,674.1245421146,0
BMC,D,20090817,000000,95.5991,95.5991,89.874,90.5221,716.8937728832,0
BMC,D,20090818,000000,87.0654,88.5777,87.0654,88.5777,210.79120878810002,0
BMC,D,20090819,000000,86.6333,90.09,82.0964,89.7659,596.7326007238,0
BMC,D,20090820,000000,88.5777,90.7381,87.1734,90.09,305.49450549,0
BMC,D,20090821,000000,87.0654,89.1178,87.0654,89.0098,260.6886446848,0
BMC,D,20090824,000000,89.0098,89.6579,88.5777,89.6579,179.2234432208,0
BMC,D,20090825,000000,89.6579,89.6579,87.4975,89.1178,139.5091575071,0
BMC,D,20090826,000000,90.198,90.7381,90.198,90.7381,219.9560439528,0
BMC,D,20090827,000000,90.7381,95.3831,90.7381,93.9788,343.1721611671,0
BMC,D,20090828,000000,93.7627,101.648,93.7627,100.46,1755.5750915492001,0
BMC,D,20090831,000000,101.54,107.914,101.54,104.565,2332.9597069253,0
BMC,D,20090901,000000,105.321,106.941,94.8429,99.2718,959.2527472386,0
BMC,D,20090902,000000,96.2472,96.2472,89.6579,93.9788,468.42490841800003,0
BMC,D,20090903,000000,93.7627,93.7627,90.7381,93.7627,75.3553113542,0
BMC,D,20090904,000000,91.0622,93.4387,90.7381,93.4387,238.28571428220002,0
BMC,D,20090907,000000,90.7381,95.059,90.7381,95.059,159.8754578731,0
BMC,D,20090908,000000,97.0034,97.0034,95.9232,95.9232,488.791208784,0
BMC,D,20090909,000000,95.059,95.059,92.0344,94.4109,66.1904761895,0
BMC,D,20090910,000000,95.059,95.059,90.9542,94.8429,226.0659340626,0
BMC,D,20090911,000000,92.7905,93.9788,89.982,93.9788,75.3553113542,0
BMC,D,20090914,000000,91.8183,91.8183,89.6579,89.6579,90.6300366287,0
BMC,D,20090915,000000,86.5253,88.7937,86.4173,88.7937,289.20146519720004,0
BMC,D,20090916,000000,89.1178,91.7103,89.1178,91.7103,19.3479853477,0
BMC,D,20090917,000000,91.6023,92.7905,89.7659,91.8183,277.9999999959,0
BMC,D,20090918,000000,91.8183,91.8183,89.6579,91.6023,6.1098901098,0
BMC,D,20090921,000000,91.6023,91.6023,84.2568,89.5499,293.27472527040004,0
BMC,D,20090922,000000,89.4419,89.4419,88.5777,88.5777,47.8608058601,0
BMC,D,20090923,000000,88.4697,89.1178,87.7135,89.1178,223.0109890077,0
BMC,D,20090924,000000,88.0376,99.3799,88.0376,98.1916,1102.8351648189,0
BMC,D,20090925,000000,98.0836,103.161,94.1948,98.2996,2092.6373626065,0
BMC,D,20090928,000000,98.8397,102.08,93.1146,96.6793,164.9670329646,0
BMC,D,20090929,000000,95.059,99.3799,92.2504,99.3799,28.5128205124,0
BMC,D,20090930,000000,97.2194,97.7595,96.1392,97.7595,402.2344322285,0
BMC,D,20091001,000000,97.6515,97.6515,95.275,97.2194,10.183150183,0
BMC,D,20091002,000000,97.0034,97.0034,94.6269,96.1392,6.1098901098,0
BMC,D,20091005,000000,95.9232,95.9232,95.8151,95.8151,93.6849816836,0
BMC,D,20091006,000000,96.1392,96.1392,90.8462,94.0868,280.0366300325,0
BMC,D,20091007,000000,93.6547,95.059,91.9264,95.059,73.31868131760001,0
BMC,D,20091008,000000,94.7349,99.3799,94.7349,98.2996,396.1245421187,0
BMC,D,20091009,000000,98.2996,98.2996,98.2996,98.2996,0,0
BMC,D,20091012,000000,97.9756,97.9756,94.7349,97.1114,95.7216117202,0
BMC,D,20091013,000000,91.9264,96.8954,91.9264,96.1392,98.7765567751,0
BMC,D,20091014,000000,95.9232,95.9232,92.1424,93.7627,41.7509157503,0
BMC,D,20091015,000000,94.951,95.059,91.0622,92.3585,65.1721611712,0
BMC,D,20091016,000000,91.0622,94.951,91.0622,93.8708,28.5128205124,0
BMC,D,20091019,000000,95.059,95.059,95.059,95.059,5.0915750915,0
BMC,D,20091020,000000,91.0622,94.7349,90.4141,93.9788,523.4139194062,0
BMC,D,20091021,000000,94.7349,94.7349,89.6579,92.8986,175.15018314760002,0
BMC,D,20091022,000000,91.8183,91.8183,88.2536,91.8183,40.732600732,0
BMC,D,20091023,000000,89.1178,93.9788,89.1178,93.9788,28.5128205124,0
BMC,D,20091026,000000,93.4387,93.9788,91.8183,93.9788,437.875457869,0
BMC,D,20091027,000000,92.2504,96.7873,91.1702,96.1392,314.65934065470003,0
BMC,D,20091028,000000,98.2996,98.2996,93.1146,94.5189,80.4468864457,0
BMC,D,20091029,000000,92.8986,100.46,90.7381,100.46,341.1355311305,0
BMC,D,20091030,000000,99.2718,99.2718,99.2718,99.2718,0,0
BMC,D,20091102,000000,97.3274,98.8397,95.167,98.8397,101.83150183000001,0
BMC,D,20091103,000000,92.8986,98.7317,92.8986,98.2996,289.20146519720004,0
BMC,D,20091104,000000,98.8397,98.8397,98.8397,98.8397,1.0183150183,0
BMC,D,20091105,000000,95.9232,97.2194,95.9232,97.2194,13.238095237900001,0
