<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,20210121,000000,27.3658,27.3658,27.0053,27.0053,598.785907856,0
HDR,D,20210122,000000,27.0053,27.0053,26.826,27.0053,482.823848236,0
HDR,D,20210125,000000,27.0053,27.0053,26.2853,26.4656,1208.113821132,0
HDR,D,20210126,000000,27.0053,27.0053,27.0053,27.0053,676.796747964,0
HDR,D,20210127,000000,27.0053,27.0053,27.0053,27.0053,318.368563684,0
HDR,D,20210128,000000,27.0053,27.3658,26.1051,26.6458,638.845528452,0
HDR,D,20210129,000000,27.3658,27.546,26.826,27.0053,2850.558265568,0
HDR,D,20210201,000000,27.0053,27.1855,27.0053,27.0053,704.205962056,0
HDR,D,20210202,000000,27.7262,27.7262,26.826,26.826,555.563685634,0
HDR,D,20210203,000000,27.1855,27.3658,26.826,26.826,963.539295388,0
HDR,D,20210204,000000,27.0053,27.0053,26.4656,27.0053,1251.336043354,0
HDR,D,20210205,000000,27.546,27.546,27.1855,27.1855,767.457994576,0
HDR,D,20210208,000000,27.7262,27.7262,27.546,27.546,106.474254742,0
HDR,D,20210209,000000,27.546,27.7262,27.546,27.7262,183.430894308,0
HDR,D,20210210,000000,27.7262,27.7262,27.7262,27.7262,491.257452572,0
HDR,D,20210211,000000,27.7262,27.7262,27.546,27.7262,720.018970186,0
HDR,D,20210212,000000,27.9055,27.9055,27.546,27.7262,452.252032518,0
HDR,D,20210215,000000,27.9055,27.9055,27.3658,27.9055,139.154471544,0
HDR,D,20210216,000000,27.9055,28.266,27.546,28.0857,1339.888888882,0
HDR,D,20210217,000000,28.0857,28.0857,27.9055,27.9055,434.330623304,0
HDR,D,20210218,000000,28.266,28.266,27.3658,28.266,289.90514905,0
HDR,D,20210219,000000,28.0857,28.0857,28.0857,28.0857,170.780487804,0
HDR,D,20210222,000000,28.0857,28.0857,27.3658,28.0857,1233.41463414,0
HDR,D,20210223,000000,28.266,28.4462,27.546,27.9055,2128.430894298,0
HDR,D,20210224,000000,27.9055,27.9055,27.1855,27.1855,1413.682926822,0
HDR,D,20210225,000000,27.1855,27.9055,27.1855,27.1855,1410.520325196,0
HDR,D,20210226,000000,26.826,27.1855,26.826,26.826,640.953929536,0
HDR,D,20210301,000000,26.826,27.1855,26.6458,27.0053,827.54742547,0
HDR,D,20210302,000000,26.6458,26.826,26.2853,26.4656,1055.254742542,0
HDR,D,20210303,000000,26.826,27.3658,26.1051,26.2853,9229.52574521,0
HDR,D,20210304,000000,27.3658,27.3658,26.2853,26.6458,392.162601624,0
HDR,D,20210305,000000,27.3658,27.3658,26.6458,26.6458,379.51219512,0
HDR,D,20210308,000000,26.6458,27.0053,26.6458,26.826,615.653116528,0
HDR,D,20210309,000000,26.826,26.826,26.6458,26.6458,629.357723574,0
HDR,D,20210310,000000,26.6458,26.826,26.6458,26.6458,430.113821136,0
HDR,D,20210311,000000,26.826,26.826,26.1051,26.826,2286.560975598,0
HDR,D,20210312,000000,27.0053,27.0053,26.2853,26.2853,806.46341463,0
HDR,D,20210315,000000,26.2853,27.0053,26.2853,26.2853,660.983739834,0
HDR,D,20210316,000000,27.0053,27.0053,26.4656,26.6458,306.772357722,0
HDR,D,20210317,000000,26.826,27.0053,26.4656,27.0053,1290.341463408,0
HDR,D,20210318,000000,27.0053,27.0053,26.4656,27.0053,362.644986448,0
HDR,D,20210319,000000,27.0053,27.0053,27.0053,27.0053,1.054200542,0
HDR,D,20210322,000000,26.4656,27.0053,26.4656,27.0053,174.997289972,0
HDR,D,20210323,000000,27.0053,27.0053,27.0053,27.0053,370.024390242,0
HDR,D,20210324,000000,27.7262,27.7262,27.7262,27.7262,2.108401084,0
HDR,D,20210325,000000,27.3658,27.3658,27.0053,27.1855,140.208672086,0
HDR,D,20210326,000000,27.1855,27.1855,27.1855,27.1855,45.330623306,0
HDR,D,20210329,000000,27.0053,27.3658,26.4656,26.4656,728.452574522,0
HDR,D,20210330,000000,27.1855,27.1855,27.0053,27.0053,53.764227642,0
HDR,D,20210331,000000,27.1855,27.1855,26.6458,26.6458,73.79403794,0
HDR,D,20210401,000000,27.3658,27.3658,27.3658,27.3658,76.956639566,0
HDR,D,20210406,000000,26.5557,27.3658,26.5557,27.0053,472.281842816,0
HDR,D,20210407,000000,27.0053,27.0053,26.9152,26.9152,232.978319782,0
HDR,D,20210408,000000,27.0053,27.0053,26.7359,27.0053,1021.520325198,0
HDR,D,20210409,000000,27.0053,27.0053,26.826,26.9152,93.823848238,0
HDR,D,20210412,000000,26.9152,27.0053,26.5557,26.5557,406.921409212,0
HDR,D,20210413,000000,27.0053,27.1855,27.0053,27.0053,164.455284552,0
HDR,D,20210414,000000,27.1855,27.1855,26.826,26.826,183.430894308,0
HDR,D,20210415,000000,27.1855,27.1855,27.0954,27.0954,118.070460704,0
HDR,D,20210416,000000,27.1855,27.3658,26.9152,27.3658,232.978319782,0
HDR,D,20210419,000000,27.3658,27.3658,26.5557,26.6458,529.208672084,0
HDR,D,20210420,000000,27.3658,27.3658,27.0053,27.0053,149.696476964,0
HDR,D,20210421,000000,26.7359,27.1855,26.7359,27.1855,66.414634146,0
HDR,D,20210422,000000,27.1855,27.2756,27.1855,27.1855,167.617886178,0
HDR,D,20210423,000000,27.1855,27.1855,27.1855,27.1855,82.227642276,0
HDR,D,20210426,000000,27.0053,27.1855,26.826,27.1855,162.346883468,0
HDR,D,20210427,000000,26.826,27.1855,26.7359,27.1855,261.441734416,0
