<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20160829,000000,4.58066,4.58066,4.2712,4.34189,483891.850761,0
ATC,D,20160830,000000,4.33306,4.45686,4.1474,4.45686,213560.14926023,0
ATC,D,20160831,000000,4.37733,4.5896,4.35073,4.5896,169335.26866187,0
ATC,D,20160901,000000,4.47453,4.55416,4.47453,4.4923,94497.044778995,0
ATC,D,20160902,000000,4.4923,4.64261,4.4923,4.63368,70297.611942438,0
ATC,D,20160905,000000,4.63368,4.72214,4.63368,4.72214,116251.61194384,0
ATC,D,20160906,000000,4.66912,4.73991,4.66912,4.6868,184824.22388622,0
ATC,D,20160907,000000,4.6868,4.83711,4.6868,4.78409,327118.70150249,0
ATC,D,20160908,000000,4.82827,4.82827,4.78409,4.78409,154479.67164649,0
ATC,D,20160909,000000,4.8106,4.8106,4.66912,4.69563,157303.52239285,0
ATC,D,20160912,000000,4.63368,4.6868,4.55416,4.66912,82700.104480129,0
ATC,D,20160913,000000,4.6868,4.72214,4.66029,4.72214,27510.402985912,0
ATC,D,20160914,000000,4.7133,4.7133,4.60717,4.64261,25747.298508246,0
ATC,D,20160915,000000,4.73098,4.73098,4.51881,4.52765,43832.507464021,0
ATC,D,20160916,000000,4.52765,4.62484,4.52765,4.52765,25540.29850824,0
ATC,D,20160919,000000,4.51881,4.58066,4.43035,4.57183,90818.417913212,0
ATC,D,20160920,000000,4.54532,4.56299,4.50104,4.53639,47725.343285035,0
ATC,D,20160921,000000,4.48337,4.59834,4.48337,4.55416,65617.970151251,0
ATC,D,20160922,000000,4.5896,4.64261,4.55416,4.61611,76897.925375475,0
ATC,D,20160923,000000,4.56299,4.64261,4.56299,4.61611,29395.029851641,0
ATC,D,20160926,000000,4.54532,4.66912,4.54532,4.66912,41132.238807222,0
ATC,D,20160927,000000,4.63368,4.63368,4.57183,4.62484,14956.522388515,0
ATC,D,20160928,000000,4.57183,4.67796,4.50988,4.56299,17632.074627402,0
ATC,D,20160929,000000,4.59834,4.60717,4.52765,4.53639,16492.029851248,0
ATC,D,20160930,000000,4.50988,4.55416,4.48337,4.55416,33635.955224904,0
ATC,D,20161003,000000,4.50988,4.57183,4.50988,4.51881,6896.9104479711,0
ATC,D,20161004,000000,4.50988,4.60717,4.50988,4.53639,44570.910449118,0
