<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBT,D,20190621,000000,14.9755,15.9348,14.9755,15.5296,21665.78633789,0
BBT,D,20190624,000000,15.5241,15.5241,14.7202,15.1402,6505.2488240993,0
BBT,D,20190625,000000,15.1402,16.154,13.7978,15.7063,38061.867122858,0
BBT,D,20190626,000000,15.451,15.9255,14.9866,15.7517,4250.3553300695,0
BBT,D,20190627,000000,16.0265,16.6194,15.575,15.7517,14938.939639258,0
BBT,D,20190628,000000,15.9802,16.3179,15.4325,16.1633,9533.0324658909,0
BBT,D,20190701,000000,16.7951,17.341,16.1633,16.8932,24410.357086376,0
BBT,D,20190702,000000,16.8479,19.0672,16.8479,18.4455,58900.715050905,0
BBT,D,20190703,000000,18.4455,18.4455,17.6444,18.1717,17881.327026961,0
BBT,D,20190704,000000,18.2088,18.2633,16.8932,17.3502,22764.047023381,0
BBT,D,20190705,000000,17.167,17.3502,16.5278,16.8479,24249.293265374,0
BBT,D,20190708,000000,17.2133,17.3502,16.6194,16.9849,6652.2600969603,0
BBT,D,20190709,000000,17.167,17.6241,16.9849,17.3502,5375.6401466011,0
BBT,D,20190710,000000,17.613,17.7156,17.167,17.4234,4800.5666380566,0
BBT,D,20190711,000000,17.6185,17.6185,17.0579,17.5769,3294.782056473,0
BBT,D,20190712,000000,17.5695,17.5695,17.3502,17.3502,2345.6945743263,0
BBT,D,20190715,000000,17.5769,18.4733,17.5325,17.8507,17803.497529564,0
BBT,D,20190716,000000,18.0774,18.7194,17.5325,17.9895,22626.764437695,0
BBT,D,20190717,000000,18.4363,18.5372,18.1171,18.268,12657.022014187,0
BBT,D,20190718,000000,18.6194,18.6194,17.9895,18.3956,5485.8986012469,0
BBT,D,20190719,000000,18.2633,18.6287,18.0256,18.5093,4261.1649824858,0
BBT,D,20190722,000000,18.5186,18.5825,17.8174,18.2633,5011.3548601735,0
BBT,D,20190723,000000,18.4548,18.4548,17.8063,18.0811,6137.7206419468,0
BBT,D,20190724,000000,18.0811,18.0811,17.8063,17.8063,3788.7831718956,0
BBT,D,20190725,000000,17.9895,17.9895,16.6194,17.0302,28665.036277412,0
BBT,D,20190726,000000,17.0302,17.0764,16.7471,17.0449,7545.1373865425,0
BBT,D,20190729,000000,17.0449,17.1403,16.711,16.9395,6678.2032627593,0
BBT,D,20190730,000000,17.0283,17.3502,16.711,16.8932,5365.9114594265,0
BBT,D,20190731,000000,17.2864,17.2864,16.3456,16.8932,11805.221403787,0
BBT,D,20190801,000000,16.983,16.983,16.8026,16.8932,3843.9123992185,0
BBT,D,20190802,000000,16.9849,16.9849,16.5371,16.8932,2223.5455020226,0
BBT,D,20190805,000000,16.8932,16.8932,15.9802,16.2521,6606.859556812,0
BBT,D,20190806,000000,16.0023,19.1763,16.0023,16.8572,101952.3177291,0
BBT,D,20190807,000000,17.167,18.674,17.1587,18.2179,34041.757389255,0
BBT,D,20190808,000000,18.6241,20.3633,18.6241,19.9979,122368.50824768,0
BBT,D,20190809,000000,20.2902,20.5465,19.3133,19.9849,39830.326258156,0
BBT,D,20190812,000000,19.9072,20.0848,18.8063,19.6334,24463.324383216,0
BBT,D,20190813,000000,19.1763,19.5372,18.5825,19.1763,18302.903471195,0
BBT,D,20190814,000000,19.4049,19.4049,18.2633,18.9025,17567.84710689,0
BBT,D,20190816,000000,18.4548,19.3503,18.4548,19.341,19215.238135126,0
BBT,D,20190819,000000,19.3586,20.2634,19.3586,19.9979,30812.91421252,0
BBT,D,20190820,000000,19.9979,20.1949,19.6879,20.0802,17755.935058932,0
BBT,D,20190821,000000,20.0163,20.0626,19.2309,19.7194,11206.366659926,0
BBT,D,20190822,000000,19.3586,19.6287,18.7194,19.304,10464.824504172,0
BBT,D,20190823,000000,19.304,19.8517,18.8572,19.4872,7211.1191268804,0
BBT,D,20190826,000000,19.4502,21.8157,19.0848,21.5502,79635.790315756,0
BBT,D,20190827,000000,21.3226,22.2717,21.0025,21.3679,65310.838933741,0
BBT,D,20190828,000000,21.6417,21.6417,20.6742,20.8203,19209.833308918,0
BBT,D,20190829,000000,20.984,21.6371,20.8203,21.2764,7836.9980017813,0
BBT,D,20190830,000000,21.4596,21.6417,20.9979,21.4318,10170.80195845,0
BBT,D,20190902,000000,21.4318,21.4596,21.0025,21.0256,10715.608440229,0
BBT,D,20190903,000000,21.1765,21.2671,20.0163,20.8563,21517.694099787,0
BBT,D,20190904,000000,20.984,21.3586,20.4549,21.1394,7123.5609423088,0
BBT,D,20190905,000000,21.4596,21.7334,20.5557,20.5964,18533.14906766,0
BBT,D,20190906,000000,20.8388,20.984,20.4095,20.5187,4464.3864479113,0
BBT,D,20190909,000000,20.5465,20.8203,19.4872,19.7703,18889.867597397,0
BBT,D,20190910,000000,19.7241,20.2448,18.811,19.5186,15171.347166206,0
BBT,D,20190911,000000,19.1763,20.0709,18.9303,19.9072,11185.828320335,0
BBT,D,20190912,000000,19.9072,20.0709,19.3679,19.9072,8793.6522406194,0
BBT,D,20190913,000000,19.9979,20.5465,19.9979,20.354,14360.623234988,0
BBT,D,20190916,000000,20.601,20.6288,19.651,20.0894,8637.9932458254,0
BBT,D,20190917,000000,20.0894,20.3586,19.181,19.7241,8814.1905802103,0
BBT,D,20190918,000000,19.6334,19.6334,17.8979,18.6102,63277.543314244,0
BBT,D,20190919,000000,18.5372,18.9942,18.082,18.9025,7692.1486594035,0
