<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20110901,000000,3.39324,3.42653,3.19027,3.26399,105222.45059194,0
MCR,D,20110902,000000,3.41179,3.41179,3.06834,3.08308,7206.1818181168,0
MCR,D,20110905,000000,3.08308,3.11266,2.97227,2.97608,24275.391304129,0
MCR,D,20110906,000000,3.02782,3.08308,2.95392,2.95392,16932.529644116,0
MCR,D,20110907,000000,3.22337,3.22337,2.89847,3.02031,28453.58893255,0
MCR,D,20110908,000000,3.00937,3.01669,2.92805,2.92805,34947.984189408,0
MCR,D,20110909,000000,2.98711,2.98711,2.9096,2.95392,71322.69565153,0
MCR,D,20110912,000000,2.97227,2.97227,2.85063,2.88002,10275.169960382,0
MCR,D,20110913,000000,2.97969,2.97969,2.69911,2.77301,10185.80237145,0
MCR,D,20110914,000000,2.72489,2.8395,2.72127,2.80611,25437.169960245,0
MCR,D,20110915,000000,2.86166,2.97969,2.80992,2.84682,9993.399209396,0
MCR,D,20110916,000000,2.95021,2.97969,2.84682,2.9465,10620.023715319,0
MCR,D,20110919,000000,2.95021,2.95021,2.78776,2.95021,2712.569169936,0
MCR,D,20110920,000000,2.97969,3.24182,2.97969,3.01298,14129.541501849,0
MCR,D,20110921,000000,3.00556,3.23079,2.88002,2.90208,10962.774703458,0
MCR,D,20110922,000000,3.05731,3.05731,2.92805,2.95392,3554.7272726952,0
MCR,D,20110923,000000,2.9835,2.9835,2.77301,2.95392,6109.5889327512,0
MCR,D,20110926,000000,2.77301,2.98711,2.77301,2.86527,24049.343873301,0
MCR,D,20110927,000000,2.84321,2.93537,2.73972,2.78043,5955.0355730688,0
MCR,D,20110928,000000,2.74334,2.8395,2.6955,2.7286,17255.30434767,0
MCR,D,20110929,000000,2.8395,2.8395,2.68798,2.68798,11331.810276578,0
MCR,D,20110930,000000,2.68798,2.7286,2.63272,2.7286,10792.450592788,0
MCR,D,20111003,000000,2.7286,2.7286,2.71385,2.71385,1556.047430816,0
MCR,D,20111004,000000,2.72489,2.72489,2.5883,2.6585,3006.956521712,0
MCR,D,20111005,000000,2.64014,2.64014,2.54769,2.61788,4657.628458456,0
MCR,D,20111006,000000,2.7286,2.7323,2.62159,2.62159,6836.0948615984,0
MCR,D,20111007,000000,2.61788,2.61788,2.58459,2.60685,2572.7351778424,0
MCR,D,20111010,000000,2.62892,2.62892,2.54769,2.60314,15145.177865476,0
MCR,D,20111011,000000,2.59201,2.59201,2.5514,2.5883,17159.628458343,0
MCR,D,20111012,000000,2.56985,2.58459,2.51088,2.58459,29283.130434518,0
MCR,D,20111013,000000,2.75076,2.75076,2.56614,2.63634,476411.2569127,0
MCR,D,20111014,000000,2.60685,2.87269,2.58459,2.84321,667305.68378845,0
MCR,D,20111017,000000,2.80611,2.99092,2.80611,2.96866,36047.731224971,0
MCR,D,20111018,000000,2.95392,3.13482,2.95392,2.97608,10073.304347735,0
MCR,D,20111019,000000,3.10153,3.10153,2.95763,3.03143,19045.810276508,0
MCR,D,20111020,000000,2.95763,3.00556,2.9465,2.9465,464715.66798,0
MCR,D,20111021,000000,2.85414,3.04618,2.85414,2.93537,163959.03557164,0
MCR,D,20111024,000000,2.92424,3.12369,2.92424,2.99092,3319.2173912744,0
MCR,D,20111025,000000,2.98711,3.06101,2.9835,3.00937,10812.426877373,0
MCR,D,20111026,000000,2.99824,3.24924,2.99824,3.24924,29889.778655857,0
MCR,D,20111027,000000,3.24924,3.31582,3.13482,3.14234,14303.019762717,0
MCR,D,20111028,000000,3.29737,3.29737,3.08689,3.19389,19404.332015635,0
MCR,D,20111031,000000,3.13111,3.13111,3.13111,3.13111,270.2055335944,0
MCR,D,20111102,000000,3.02782,3.08308,2.96866,3.07947,26243.581027431,0
MCR,D,20111103,000000,3.06101,3.17553,3.06101,3.13482,5832.0237153624,0
MCR,D,20111104,000000,3.10524,3.10524,3.02782,3.09792,8148.2213438,0
MCR,D,20111107,000000,3.09421,3.46705,3.0904,3.41179,497428.41106271,0
MCR,D,20111108,000000,3.39686,3.50034,3.37108,3.49292,5070.8221343416,0
MCR,D,20111109,000000,3.48198,3.48931,3.24924,3.26769,64641.154149614,0
MCR,D,20111110,000000,3.26769,3.35263,3.20492,3.34892,63747.478260294,0
MCR,D,20111114,000000,3.35263,3.39324,3.32315,3.32315,1570.7667984048,0
MCR,D,20111115,000000,2.99453,3.35643,2.99453,3.35643,9027.1778655312,0
MCR,D,20111116,000000,3.24924,3.38212,3.24924,3.38212,5944.5217390768,0
MCR,D,20111117,000000,3.46705,3.46705,3.17914,3.31202,6943.3359683168,0
MCR,D,20111118,000000,3.17914,3.31582,3.17914,3.24924,4582.9802371128,0
MCR,D,20111121,000000,3.30098,3.31582,3.24924,3.31582,11542.086956418,0
MCR,D,20111122,000000,3.23079,3.26769,3.23079,3.25657,7542.6245058608,0
MCR,D,20111123,000000,3.24924,3.25295,3.24563,3.24924,13524.996047309,0
MCR,D,20111124,000000,3.25657,3.30098,3.15708,3.30098,9879.8498022824,0
MCR,D,20111125,000000,3.31202,3.31202,3.29366,3.29737,1811.5335968216,0
MCR,D,20111128,000000,3.31944,3.32315,3.13853,3.26399,17265.818181662,0
MCR,D,20111129,000000,3.26399,3.26769,3.13853,3.13853,12688.094861546,0
MCR,D,20111130,000000,3.13853,3.14595,3.13853,3.13853,11793.367588826,0
MCR,D,20111201,000000,3.21243,3.21243,2.96495,3.13482,7730.8221343176,0
MCR,D,20111202,000000,3.13482,3.16811,3.02782,3.16811,8489.92094854,0
MCR,D,20111205,000000,3.17553,3.32315,3.17553,3.31944,17047.130434629,0
MCR,D,20111206,000000,3.31582,3.31582,3.22718,3.22718,1274.2766798304,0
MCR,D,20111207,000000,3.17914,3.24924,3.17914,3.24924,7722.411067124,0
